Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
20/01/2022,118.377594,14.84312344,41.95999908,19.3508873,390.0593567,32.78188324,62.75625229,33.7807312,13.03999996,49.33642197,1361.513306,163.829483,258.599884,61.59498215,147.7712555,26.73999977,129.0800323,88.76256561,250.7896423,29.06669998,94.18764496,94.09605408,63.96462631,125.2195129,48.88736725,239.1499939,140.0819702,103.1183167,41.17682648,37.77591324,69.73480988
21/01/2022,118.4924469,14.81319714,39.93000031,19.30207062,386.9137268,32.08330917,62.05939484,33.49741364,12.10999966,49.31660461,1346.302124,163.8979034,252.7273407,59.47440338,148.8124695,26.77000046,123.9865952,85.5308609,248.1177521,27.95310593,93.89527893,93.07295227,63.51738739,125.6276932,48.63105011,235.8999939,138.7165985,102.2630692,39.81913376,37.72605515,69.85364532
24/01/2022,116.9897537,14.4640646,39.65999985,19.47781181,381.7506409,32.10886383,61.72568893,33.05355072,11.89000034,48.85088348,1347.735596,162.0406494,243.7373047,57.746521,148.9909515,26.36000061,119.352005,82.28970337,242.5018921,28.22678375,93.27620697,90.6272583,61.08136749,125.2764664,47.84238434,226.9799957,137.2128143,99.3401947,39.21461105,37.6163559,69.922966
25/01/2022,117.7076035,14.51394081,39.33000183,19.36065102,384.2461548,31.73402214,61.84346771,32.79856873,12.35999966,48.35543823,1368.38208,161.6887512,245.6585846,56.52915192,150.0222321,26.28000069,119.2694092,83.29427338,246.1259766,28.22678375,95.25384521,91.55291748,61.05282211,125.2954559,47.22131348,230.1399994,139.1686707,98.54133606,39.19478989,37.10775375,70.31906891
26/01/2022,118.3105927,14.54386616,40.79000092,19.34112358,384.9823303,31.92996216,61.23495102,32.93078232,12.52999973,47.35464096,1350.314087,161.0435944,244.7704315,55.96955109,148.624054,26.87999916,120.5083618,83.28479767,245.688736,28.9440155,95.18505859,93.98883057,60.68170547,127.0136566,46.67910385,219.3600006,137.5357208,98.54133606,39.28398132,37.78588867,68.72473907
27/01/2022,116.2814789,14.38426304,40.86000061,18.57958603,382.3912659,34.90316391,59.41919708,32.7419014,12.43000031,46.66101837,1349.368286,157.475708,246.0210724,55.56703568,145.7780914,27.73999977,119.7374573,81.05767059,251.7223816,27.71717453,94.6261673,93.65487671,61.22409821,126.4820557,47.03400421,218.7100067,136.8899231,97.63909912,40.19572067,38.01525497,68.88317871
28/01/2022,116.3006287,14.5737915,41.56999969,18.56982231,391.1588745,37.62078857,60.39086914,32.75134659,12.65999985,46.78983307,1347.80542,153.1746826,245.1691742,55.84192657,144.0725098,28.61000061,120.2881012,82.0243454,253.228363,27.90592003,93.58573914,93.41914368,63.47932434,129.1590271,46.88612747,216.7599945,135.9858093,101.6145935,39.61101913,37.91553116,69.51694489
31/01/2022,116.7791824,14.97280121,42.31000137,18.95059204,399.3432922,37.83376694,63.39421844,33.22354126,12.60000038,49.38596344,1349.268677,151.7084351,257.0229797,56.63713837,144.2212524,29.75,119.9852524,83.95767975,262.1379395,28.1229744,93.09562683,92.81016541,63.22240067,131.1430206,47.48748398,220.9900055,138.827301,104.7254333,41.66242599,38.96264267,69.45753479
01/02/2022,117.6884537,14.922925,44.40000153,19.03846169,401.9057312,39.10313034,63.89477539,33.22354126,12.72999954,49.51478195,1347.188232,151.1121521,258.7901611,57.45199585,143.0511322,30.76000023,120.4165878,85.13284302,263.051239,27.95310593,93.20741272,94.18527222,62.40404892,133.7915039,48.04941177,219.3500061,140.5801697,105.2141418,42.47506332,38.87289429,71.1211853
02/02/2022,117.1620407,14.87304878,45.29999924,19.0482254,407.7762756,39.39278793,62.0397644,34.36624908,12.81999969,49.52468872,1348.143799,155.0319519,259.6692505,57.94287109,140.8993225,31.07999992,118.7279434,85.42662048,267.4914551,27.9342289,95.520401,96.866745,62.24228668,136.8007355,48.16770935,219.8999939,140.2572784,106.9246292,42.49488449,38.71333313,72.00252533
03/02/2022,115.8794861,14.30446148,45.93999863,18.89201164,404.8505554,39.50353241,59.78234863,34.72511673,12.40999985,48.47434235,1347.437012,148.6977234,260.412384,54.77182007,138.4401093,30.86000061,120.8479156,82.71616364,260.0101318,27.12262726,93.76631165,96.15953827,63.4127121,136.4494934,47.02414703,215.1300049,139.0948486,105.4866943,41.91018295,38.34434891,69.67539215
04/02/2022,116.827034,14.31443691,46.25,18.47218895,406.4759521,41.08810425,60.86198044,35.38618851,12.32999992,50.5750351,1349.208984,150.9166565,261.2824097,54.94853592,138.3409424,30.51000023,119.4713058,84.22303772,254.8315125,27.9342289,93.66313171,92.8298111,63.38416672,132.642868,48.01983643,217.9600067,139.3255005,106.5111084,43.00030136,38.34434891,70.49732208
08/02/2022,116.7983246,14.84312344,47.09000015,18.70650864,421.9651184,42.52784729,62.22624969,36.11336899,12.22999954,50.59485245,1345.48584,153.7318726,271.8583984,55.01725769,139.8482056,30.39999962,124.2527313,86.42171478,263.2747192,28.69864655,94.84972382,94.75496674,61.05282211,140.4364777,48.00011826,215.9400024,142.0839539,107.4885406,43.89221954,38.48396301,72.52736664
09/02/2022,115.5157776,15.07255268,47.18000031,19.03846169,430.9909058,42.59600067,62.85440445,36.25502396,12.47000027,51.40738297,1345.346436,153.6047974,272.7918396,55.45904541,137.9740448,30.86000061,123.2156906,88.6204071,263.6536255,29.84998894,94.60896301,93.77274323,60.91008377,143.1134338,48.7986412,216.7299957,145.7557526,106.0130005,43.95167923,38.22468185,72.94329071
10/02/2022,114.8457794,15.34188366,47.04999924,18.20858002,433.5820313,42.28079224,62.26550674,36.15114212,11.59000015,50.93175507,1342.459595,154.3965607,274.1512146,54.6736412,134.1265564,30.27000046,127.0426483,92.8661499,264.2852173,29.34981728,93.60294342,94.30314636,59.46369553,141.0060272,50.21823502,220.9100037,144.814743,106.9528351,43.94176865,38.14490128,72.75513458
11/02/2022,115.295639,15.79076862,46.38000107,18.67721748,430.4555054,41.88039017,63.43347168,35.41452026,11.56000042,49.70304871,1341.7229,155.5793457,273.670929,56.63713837,132.3614807,31.59000015,127.7493134,95.99359894,264.2948914,28.98176575,94.56597137,96.50332642,58.26471329,142.7242432,51.53925323,224.9299927,143.6061859,106.6238861,44.39763641,38.19475937,74.06229401
14/02/2022,112.950676,14.91294956,46.38999939,18.45266151,429.2412109,42.73231125,61.73550797,35.95281982,11.13000011,48.93015671,1338.706543,151.1610413,271.387146,55.00743866,131.0128632,31.60000038,124.4087524,96.83705902,264.2366028,28.53821373,91.92623901,93.56647491,57.16088867,139.9998016,50.54356766,228.0099945,141.6134491,105.157753,43.06967163,37.81580353,72.05204773
15/02/2022,117.4683228,14.922925,46.27999878,18.63816643,432.1382751,42.31486511,61.90235901,36.00003815,11.68000031,49.74268723,1342.280396,153.4679413,278.7731323,55.95973587,131.1517029,31.60000038,126.0882111,99.13999176,264.362915,28.95345306,93.74911499,95.73719025,59.38756561,142.3540192,51.93358612,226.5099945,144.4826202,107.3569641,43.17868423,38.38424301,73.88404083
16/02/2022,120.4354172,15.37180901,46.16999817,18.78461456,433.8019104,42.417099,62.04958344,36.6138916,11.67000008,50.07958984,1343.883057,155.88237,282.4525146,58.03123093,132.2424774,31.73999977,125.7027588,100.3151474,267.2194214,28.67033577,93.99846649,97.02389526,60.5009079,142.3824921,52.29833984,228.6300049,143.1725769,107.4227524,44.38772964,38.294487,75.16149139
17/02/2022,121.6318207,15.43166065,46.59999847,18.30621338,431.6888733,42.02521515,62.56977081,36.65166855,11.5,49.72286606,1347.048828,154.2206268,281.4375,56.56842041,130.8839722,31.79000092,122.2337189,94.74261475,267.7149658,28.46271706,93.5427475,99.07674408,58.15052414,142.5058899,52.48564911,237.75,143.9659882,106.5863037,43.95167923,38.41415787,72.53727722
18/02/2022,126.7046127,15.32193279,46.00999832,18.05236626,426.8413391,41.72704315,63.61014175,37.30329514,11.42000008,51.15966034,1336.576172,153.2431183,284.319397,57.97232437,130.0410919,31.09000015,119.535553,93.30209351,268.4630432,28.49102974,93.39658356,100.3634491,57.2560463,143.5690918,52.37720871,237.8899994,144.3073273,106.1351776,42.36605072,37.40692902,71.79457092
21/02/2022,126.752449,15.23215675,44.99000168,17.83757401,429.8627014,41.52258682,63.49237061,36.85943222,11.34000015,51.80373383,1342.937378,155.8041687,271.1968079,58.43374252,130.5567322,31.38999939,120.6001358,91.66256714,269.0460205,28.19847488,96.81016541,97.88825989,57.07524872,142.7147369,51.64768982,237.3999939,141.3459015,106.7084732,41.70206833,36.64901733,71.09148407
22/02/2022,128.6762848,15.42168522,44.34000015,18.22810555,426.1720886,41.57369995,64.27754974,37.520504,11.27999973,51.92264557,1344.749146,155.3251953,280.8031311,62.48837662,132.1929016,31.62999916,121.8574295,93.58641052,268.8517151,28.62314987,96.68119049,96.34616089,58.50260544,143.9962769,52.28848648,237.9600067,145.488205,106.3983307,42.54443359,37.87564087,71.57671356
23/02/2022,129.4611206,15.14237976,43.63000107,17.78875732,411.2374268,40.93475723,61.49995041,37.40717697,10.52000046,50.17867661,1338.467651,152.8423462,264.8258667,61.59498215,131.4293518,31.36000061,117.6266556,92.69555664,265.4705505,27.50011635,93.8351059,96.88638306,56.50430679,140.3605347,51.4899559,240.5800018,141.5673065,104.4904709,41.18674088,36.97811508,70.86371613
24/02/2022,131.0308228,14.73339558,42.49000168,17.78875732,406.6193848,40.61102676,61.20550156,37.28440475,10.39999962,50.35703659,1309.548584,152.3144989,261.5905151,60.15180588,129.436203,31.02000046,118.9298401,96.48639679,269.8815918,26.80176163,93.25900269,97.37749481,55.66692352,140.4649506,50.3956871,245.9100037,141.1798401,103.4378586,41.06781387,36.46951294,71.60641479
25/02/2022,129.5759888,14.90297413,46.24000168,17.94496918,414.3066101,41.51406479,63.15866089,37.520504,10.56000042,50.29758072,1339.064941,159.4991302,264.5358276,61.34954453,132.4705505,32.20999908,121.3251419,96.59064484,274.9241943,26.83007431,96.96494293,96.56224823,56.6280098,140.1706696,50.87874603,249.8099976,141.8625488,105.0637741,42.52461243,36.9880867,74.79508972
28/02/2022,129.3271332,15.30198288,44.36000061,18.07189369,423.4758301,42.38302231,61.90235901,37.03886795,10.52000046,50.89212036,1337.651245,161.3172913,269.9824219,61.23173141,134.1364899,33.38000107,127.1436081,99.57594299,269.8815918,27.12262726,96.71559143,97.69180298,57.39878464,140.4174957,51.57868958,255.6199951,147.7577209,105.6934586,43.50572205,36.78863525,77.14202881
01/03/2022,125.8144684,15.18228054,45.93000031,18.48195267,412.0597229,42.40857697,61.17605972,37.68104935,10.40999985,49.39587402,1318.98584,154.836441,265.1702271,61.81096268,131.1021271,33.91999817,126.1983337,102.684433,262.6820374,27.17925072,94.25642395,101.2867432,58.14100647,138.3100739,51.97301865,275.8900146,147.2872009,105.6464691,42.27685928,37.0778389,76.0626297
02/03/2022,129.556839,15.33190823,46.15999985,18.75532532,424.1833496,42.57896423,60.75402069,37.31273651,10.55000019,50.15885925,1329.75708,159.5871124,264.0555115,65.87540436,133.7596588,35.13000107,119.6181488,105.4008484,256.8912964,28.33059692,97.15410614,100.6679382,58.97838974,137.9398651,52.69267654,280.980011,150.8021698,107.2347794,42.97057343,37.56649017,73.65628052
03/03/2022,125.3071976,15.17230511,47.61000061,18.76508713,416.5152588,42.6385994,58.11381912,37.18052292,10.56999969,48.59325409,1317.253662,156.6252747,254.3132935,65.47289276,131.1417847,35.95999908,122.7751617,111.4501724,245.3195496,29.0383873,95.78695679,98.45793915,59.54933548,137.75,53.06729126,291.7200012,148.9570465,106.0693893,42.80209732,37.14764786,74.51781464
04/03/2022,124.9243469,15.17230511,47.04000092,18.88224792,404.6784668,43.14975357,56.37659073,37.7093811,10.02999973,47.65190887,1320.568726,157.3681793,252.8089142,64.90348053,132.7878723,35.59000015,122.4080811,112.6831589,241.0736389,27.76435852,94.72934723,98.90975952,59.89189911,138.2436371,52.28848648,291.3999939,147.4532623,105.3081284,41.62278748,37.49668503,74.9931488
07/03/2022,123.6226578,14.35433769,44.09000015,18.92130089,381.9801636,41.69296265,52.21508789,36.95387268,9.539999962,46.9483757,1311.161255,156.2440491,240.7557068,62.64545441,128.394989,34.24000168,120.9488678,112.8950806,240.7627258,26.74514008,94.18764496,96.63100433,59.17821884,131.6366425,50.4548378,297.8800049,146.5860443,106.6520844,39.12541962,37.46676636,73.79491425
08/03/2022,124.2352142,14.85309887,44.20999908,19.54615402,377.7636414,42.28931046,53.20638657,36.90665436,10.28999996,46.0862999,1292.675049,157.9057922,233.7413025,60.43651581,134.6025391,34.58000183,124.8492584,112.9817734,244.7462769,26.69795227,93.91248322,97.73110199,58.96887589,130.070343,50.65200424,305.1600037,147.4994049,104.4998703,40.69123077,37.48671341,76.15176392
09/03/2022,124.1012192,15.58128929,44.95000076,19.38994217,386.2444458,42.87713623,55.41473007,37.33162308,10.47000027,46.30429459,1276.309082,158.3652344,243.6738434,63.50939178,137.7063141,35.81000137,128.4009094,110.217186,260.0587463,26.88669586,94.79812622,98.38918304,58.91178131,131.7600555,51.15477753,274.3299866,148.9016876,107.2723694,42.08856583,37.96539307,78.7462616
10/03/2022,124.5606384,15.95037174,47.04999924,19.34112358,381.2630615,41.97410202,56.04288101,36.8122139,9.979999542,46.09621048,1282.172607,156.5959473,242.4685211,62.99888229,137.6963959,34.93999863,125.4182739,111.3249512,247.0101166,26.14115524,92.59692383,96.73905182,58.07439804,130.9152069,51.08576584,276.4400024,148.2282257,106.4171295,40.8398819,38.6136055,77.7361908
11/03/2022,122.5602417,16.10000038,48.84999847,19.44852066,383.0987854,41.20737457,55.60121918,37.21829987,10.10000038,46.06648636,1275.154419,161.1706696,239.7588196,61.85023499,139.0449982,34.29000092,128.6303406,109.5043793,243.2791748,25.40505219,92.82048798,99.41069794,57.41781616,130.3361206,51.55896759,262.6900024,147.6008911,105.0543671,40.91916275,38.44407654,75.33973694
14/03/2022,122.2922363,14.82999992,48.47000122,19.13609505,384.0931396,41.56517792,54.17805862,35.53729248,9.960000038,45.68003464,1279.275635,161.0729065,243.3022919,62.30183792,138.5392761,37.11999893,129.5848083,104.4279556,245.2806702,25.02756119,91.07498932,98.50704956,55.83820724,131.2474365,50.96746826,238.9499969,146.0786591,103.2404938,40.64167404,36.678936,75.23081207
15/03/2022,123.0675201,14.69999981,49.09999847,19.34112358,391.0346069,42.46821213,55.2282486,35.62228775,10.30000019,45.17468262,1289.40979,161.0826874,252.2289124,63.74501038,137.5873108,36.45000076,128.4376221,100.7482529,240.9958954,24.19708443,91.21257019,98.22220612,56.1236763,134.2376709,50.59285355,236.0099945,143.2094727,100.6841507,40.89934158,36.83849716,77.34008026
16/03/2022,123.775795,15.06000042,49.09000015,19.56568146,390.1071777,43.73757553,57.79974365,35.49951553,10.57999992,46.05657196,1277.424072,160.3984375,251.9479828,68.34942627,141.692627,38.09999847,130.4015808,99.54416656,255.1909943,24.18764496,92.95806122,98.71331787,55.32435608,133.5921631,50.37596893,241.7400055,144.8055115,100.8721237,42.02910233,36.678936,75.67642975
17/03/2022,126.2738876,15.17000008,49.77000046,19.8976326,391.6082764,43.58422852,57.63289261,35.72616959,10.64999962,46.16557312,1284.342773,161.9331207,250.9329834,68.80102539,142.7040863,37.91999817,137.6333771,105.4393845,261.6521301,25.48054695,93.50836182,97.91771698,57.39878464,134.9591217,50.49427032,247.8099976,147.3979187,101.9905167,41.95973206,36.69888306,76.38942719
18/03/2022,125.891037,15.19999981,49.93999863,19.84881592,404.5828247,44.25724411,56.90659332,35.07453918,10.81000042,46.03675461,1290.674072,162.646698,260.5936279,73.98465729,139.9671936,40.61000061,147.691803,110.4676437,259.4660339,24.66894531,91.62529755,98.75261688,57.43684769,139.7245026,50.65200424,259.0100098,146.2262573,100.3740158,43.82284927,36.3099556,76.9340744
22/03/2022,122.2156754,15.88000011,49.74000168,20.33698273,412.2509766,44.17205429,58.19234085,36.43445969,10.76000023,46.48265839,1288.474121,162.7248993,269.9280396,73.7097702,143.3387146,41.72000122,137.055191,112.4905014,261.9727783,24.9992485,91.7972641,98.1043396,56.34253693,138.0917358,52.33777618,268.6000061,149.934967,103.8137894,45.14090347,38.62358093,78.12239838
23/03/2022,121.9859543,15.42000008,48.18000031,20.23934937,407.1452332,43.75461578,56.42566681,36.92553711,10.57999992,45.94757462,1275.731812,160.9947052,268.2695923,72.36476898,143.2197113,40.86999893,136.5779724,111.8836517,249.2836761,24.52738762,92.0982132,94.98087311,55.71450043,138.9081268,52.58423233,260.4400024,146.3092957,102.3100662,44.95261002,37.78588867,77.2311554
24/03/2022,122.3400955,15.18999958,47.59999847,20.41508865,413.1784058,45.28806686,56.66122055,36.77443695,10.68999958,46.15566635,1276.140015,159.3427277,277.6946716,74.23010254,143.7849426,42.27000046,140.1020966,114.7445526,252.4316559,24.40470314,92.66570282,96.16936493,57.32265854,139.5441437,53.12643814,263.480011,147.4255981,102.281868,46.19138336,37.74599838,77.79560852
25/03/2022,122.5602417,14.88000011,48.09000015,20.5029583,414.4882813,46.48927689,57.20103836,37.74715805,10.68999958,46.88891983,1280.111938,157.9351349,275.2658997,74.38717651,142.2082672,41.59999847,137.5966644,111.0070648,248.1954651,24.70669556,92.93226624,97.21052551,56.3520546,139.0505066,51.92372131,260.019989,145.6819611,102.103302,45.81479645,36.45954132,77.82530975
28/03/2022,124.1586456,15.06999969,48.75999832,20.22958565,418.1502075,46.82152557,58.12363815,37.38829041,10.53999996,47.80054092,1294.228027,159.4600372,274.9487,74.42645264,145.8475189,41.88000107,138.8172607,112.0859299,247.6416626,24.75388145,92.66570282,97.70162964,56.52333832,136.9526062,52.15046692,258.0499878,145.9864044,103.5224457,45.61658859,36.70885468,79.05325317
29/03/2022,128.3699951,14.97999954,48.86999893,20.21006012,413.8954773,47.00042725,59.47808838,39.03152466,10.92000008,47.99871826,1302.142212,163.7512817,279.9421692,72.93418884,143.6659546,41.06000137,140.0470276,112.6060944,253.9959564,25.75422859,94.12744904,98.24185181,57.57006454,138.8986511,51.81528854,251.5500031,145.820343,108.0054398,46.34994507,38.27454376,77.81541443
30/03/2022,123.7662125,14.97000027,48.70000076,20.25887489,410.5586243,46.51483536,59.00697327,38.63488007,10.60999966,48.45452881,1287.279419,161.4052582,282.796875,72.18805695,138.7276764,41.40999985,138.2666168,111.1515579,245.9413605,25.94297218,91.13517761,98.62492371,57.76989365,137.6930542,51.56882858,253.1900024,143.7999115,107.3005676,46.02290726,38.10500717,79.55828857
31/03/2022,129.4515533,15.10999966,49.86000061,20.62011909,424.4510498,46.52335358,58.9480896,39.72092819,10.68999958,48.5040741,1287.428833,161.6398621,292.3669434,73.05200195,142.2082672,41.66999817,137.2479401,114.6289597,243.0459747,26.40539742,94.179039,99.65625,57.02767181,141.2813263,51.76599121,251.2899933,145.3775024,107.1313934,46.34003448,37.93547821,81.12290955
01/04/2022,130.2555389,15.05000019,49.54999924,21.108284,430.3024902,46.19962692,61.81402588,39.67370605,10.56000042,47.58254623,1289.101196,161.014267,293.816925,73.34651947,139.421814,42,135.8804932,113.1936951,244.9308929,26.88669586,95.40001678,98.23204041,58.98790741,143.4836578,52.73210526,253.4400024,145.6911774,111.5580063,46.16165161,38.35432053,79.72663879
04/04/2022,129.7386932,15.14000034,48.61999893,20.9911232,422.691803,46.32741165,63.12921524,39.92868805,10.57999992,46.77001572,1283.317383,159.9390106,295.2125854,72.85565186,140.5026855,42.08000183,134.503891,114.4748383,248.6035461,26.71682549,95.16786957,100.6286545,58.79759598,145.2588196,52.34763336,247.8899994,146.0694427,108.7291183,45.47784805,38.15486908,77.2311554
05/04/2022,128.1594238,14.97999954,48.38999939,20.89348984,415.4730835,46.95783234,61.34291077,38.83320236,10.19999981,46.15566635,1275.184204,157.7689514,294.3425903,72.67893219,139.6003113,41.43999863,132.7693634,109.109436,252.4316559,26.46785164,94.90990448,98.58563232,56.57091904,148.0876617,52.13075256,241.8399963,146.8720398,105.6746597,44.07060242,37.47674179,77.90453339
06/04/2022,125.2689209,15.01000023,47.70999908,21.11804581,403.607605,46.3444519,58.40826416,40.15534592,9.859999657,45.14495468,1264.273682,157.2020111,288.6875305,73.150177,135.9511566,41.84999847,134.9076843,105.6801987,254.9900513,26.16142273,95.29684448,101.2670975,56.16173935,142.4109802,51.42095566,235.1399994,147.2410889,108.5975418,43.76338577,37.56649017,80.01381683
07/04/2022,122.1773911,14.88000011,48.24000168,21.46952629,397.7561646,46.31889343,58.39844894,40.32533264,9.680000305,45.3530426,1265.896362,155.432724,283.9387817,72.18805695,136.2288055,41.38000107,131.530426,109.3695145,250.9669342,26.14227104,94.76373291,98.70349884,55.60982895,140.7117615,51.07591629,237.3399963,146.2447205,108.4095688,43.49581146,37.58643723,79.46916199
08/04/2022,123.6705093,14.53999996,47.61999893,21.48905373,388.3957214,45.52660751,58.12363815,40.27811432,9.210000038,47.46363831,1252.706055,154.4649963,275.5106201,69.90058136,134.156311,40.54999924,127.8502731,107.6645279,251.5234985,26.89876938,95.28824615,103.7815933,55.85723877,137.5411682,52.04202652,245.2400055,145.8572388,108.4471588,43.39670944,37.31718063,78.85519409
11/04/2022,122.8473816,14.64999962,46.49000168,21.293787,387.4108887,45.20288086,57.32863235,40.13645554,9.119999886,47.681633,1254.916016,154.386795,269.9008789,71.8444519,133.4324188,40.66999817,125.7486572,109.4754715,249.560791,26.72640228,94.61756134,104.0271454,56.15222168,137.2658844,52.00685883,249.9799957,145.6819611,106.323143,43.80302811,36.75077438,78.15209961
12/04/2022,120.8756943,14.31999969,46,21.22544289,390.8146973,44.92174149,55.60121918,39.41872406,9.020000458,46.44301987,1245.886963,152.8912201,273.0818176,71.87390137,133.382843,39.79000092,126.7398071,103.7343903,248.7698212,26.80300903,94.68635559,102.3082581,56.86590195,137.977829,49.56471252,246.7700043,145.0730591,105.2047501,42.84173965,35.69132614,78.38977051
13/04/2022,121.4549866,14.76000023,46.31000137,21.58668709,396.8095703,44.75988007,56.71029663,37.80381775,9.470000267,47.43391037,1251.740479,152.8912201,276.1177673,70.30310059,133.591095,40.58000183,125.5192108,103.5706329,249.1018372,27.19562149,94.94430542,105.7067413,56.80881119,140.4079895,49.94042206,250.1399994,145.9310455,106.2667542,43.32733917,36.2710228,77.10241699
18/04/2022,125.225296,14.93000031,45.75,21.62574005,393.4344482,44.87914658,56.71029663,37.98325348,9.210000038,46.33402252,1267.917236,154.0251312,265.3333435,70.34236908,134.5827026,40.29999924,125.6752396,103.8788757,244.2975006,27.59781075,96.34585571,107.7399445,56.19028854,140.0472565,50.13817215,252.4799957,145.5712433,108.0618362,43.28769684,36.39096069,76.83504486
19/04/2022,134.0914154,15.10999966,46.09999847,21.6550293,398.6931458,44.29132462,58.50641632,38.12490845,9.670000076,47.30509567,1266.662842,155.5207062,274.8943176,72.51203918,133.9579773,39.58000183,125.528389,106.0366058,251.1231689,27.54035568,96.74138641,107.6711884,56.903965,140.1991577,50.25682068,244.7799988,146.6690826,105.7216492,45.13099289,37.08059692,75.45856476
20/04/2022,127.7584686,14.75,45.88000107,20.9911232,395.1268005,44.28280258,56.54344559,38.12490845,9.829999924,47.97890091,1263.59668,153.3701935,268.7318115,73.31707001,133.4720917,37.97000122,125.1704712,100.9987106,247.3832092,27.19562149,97.87638092,104.3119888,58.86420441,141.3667603,49.46583939,240.3000031,145.9125977,105.8532257,45.06162262,36.79075241,75.73584747
21/04/2022,125.1860199,14.56000042,44.99000168,20.98136139,397.1251221,44.47874451,54.80621338,37.89825821,9.329999924,46.19529724,1254.876343,153.1551361,267.0099182,70.29327393,130.5864868,38.33000183,125.8312454,98.60016632,240.4306183,27.20519829,98.56425476,105.3826065,57.68425369,141.1769104,48.79350662,236.8200073,143.0526428,106.4923096,42.68317413,37.33046722,75.30012512
22/04/2022,127.601387,14.52000046,45.20999908,20.98136139,397.5840149,44.34243774,54.95343781,37.92658997,8.979999542,47.53300095,1256.887085,151.5422668,266.2033691,69.05627441,127.879364,37.15000153,136.1099243,95.27690125,235.0306549,27.84678459,98.28910828,103.5753174,57.70328522,137.1899414,47.38952255,241.1900024,141.4473877,106.905838,40.4533844,38.07008362,74.96343231
25/04/2022,125.1565704,14.22000027,45.18000031,20.88372612,391.9237976,44.21465302,55.10065842,38.45544815,8.899999619,47.31500626,1249.241821,150.4767914,262.9136353,70.08711243,127.3537903,36.70000076,129.6031494,94.27510071,237.3253937,27.87551498,97.25728607,103.3101196,56.88493347,134.3325958,47.5971489,237.9700012,140.8569336,107.2347794,39.9083252,37.21053314,75.90419006
26/04/2022,128.8385162,13.89999962,43.90000153,20.92278099,407.9579468,44.18909073,55.14973068,38.57821655,8.579999924,46.42320251,1248.724121,149.4992828,276.3806152,67.78982544,127.6711121,36.63000107,127.0610046,94.11133575,237.9991608,28.17236519,94.97869873,101.3358536,56.92299652,137.9968262,47.87399292,226.7400055,139.039505,101.8307495,40.07679367,36.91069031,75.57740021
27/04/2022,129.1428833,13.84000015,44.88000107,20.39556122,415.434845,43.56719208,60.35161209,37.53939056,8.729999542,47.33482361,1244.085083,149.3526459,282.3165588,66.45464325,135.4949951,35.75999832,127.7768478,95.87412262,238.9073029,28.52667809,95.09046936,101.2769165,55.4956398,137.674057,47.72568512,222.6999969,139.3900604,103.2498932,37.67853165,37.08059692,73.36909485
28/04/2022,127.8370209,13.93000031,45.38999939,20.39556122,430.4459534,43.54163361,61.45087814,37.54883194,9.25,47.83026886,1237.494995,150.5452118,294.0978699,67.56401825,135.9015656,35.74000168,128.4835205,94.67003632,239.7470856,28.38303566,102.0260391,101.2572708,55.53370285,139.8668976,48.6550827,221.1300049,140.9030762,104.2555161,37.31185532,38.25998306,72.62639618
29/04/2022,127.1399155,13.67000008,44.72999954,19.38994217,425.8278809,42.92824936,61.73550797,38.18157578,8.979999542,50.40658188,1218.13269,149.9880371,284.5912476,65.4434433,133.8389893,34.59000015,123.6286774,92.01141357,236.6906738,27.28180504,105.7024002,101.0510101,55.31484222,135.9368744,48.54632568,224.7100067,137.2404938,103.3814697,37.53979111,37.7902298,71.45788574
02/05/2022,126.7864456,13.64999962,43.13000107,19.44852066,422.6057434,42.72378922,65.84793091,37.62438583,8.989999771,51.43710709,1175.615234,147.730011,283.1502991,65.93431091,137.1609344,35.47999954,129.4746704,92.71459961,247.8421631,27.60738754,103.0899963,101.8859024,55.08646393,136.4684753,48.51666641,223.2899933,137.6648865,102.9961395,37.69835281,37.73025894,73.00270081
03/05/2022,126.1973267,13.61999989,43.56000137,19.13609505,413.0158386,42.76638794,60.90124512,37.59605408,9.069999695,50.02013397,1178.790894,145.7299957,272.0124512,64.96237946,140.0167847,34.13000107,126.1799927,95.63330841,239.8154297,26.33378792,109.6299973,102.0430527,54.02070618,137.1899414,49.02091217,214.6000061,134.9064178,100.4867859,38.00556564,37.72026825,70.56664276
04/05/2022,127.9941177,13.47000027,45.06999969,19.39970398,413.0636292,43.60978317,58.19234085,39.01263809,9.149999619,50.63448334,1142.136963,146.3200073,270.9793396,66.20920563,141.4546356,34.15999985,129.8876495,96.1053009,239.5420227,26.1997261,113.4000015,102.5145187,55.0198555,137.6360931,49.5943718,213.5599976,135.8935547,101.5299988,36.52894974,37.07060623,71.79457092
